ceai-backend-live  | 2025-12-17T23:09:04.216911423Z [2025-12-18 01:09:04.216][Information]: [QuestionsController.GetAll][0HNHJTM9ERQLA:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:25.800160398Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:25.800224518Z       Event '0146d2ef56ba4aaca367b0bdc7410501' queued.
ceai-backend-live  | 2025-12-18T09:32:25.800241888Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:25.800255046Z       Event 'acb274b87ed3495f86113e19768ae8ad' queued.
ceai-backend-live  | 2025-12-18T09:32:25.853700772Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:25.853747224Z       Event 'a2a3d27127354065a6fe213fe41209e3' queued.
ceai-backend-live  | 2025-12-18T09:32:25.858166930Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:25.858209156Z       Event 'e7ee2dfad52b47ddbf5a136e11cd5c5f' queued.
ceai-backend-live  | 2025-12-18T09:32:27.140306754Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.140351216Z       Event 'd6bd458a256a43cb907d146e8e286ccf' queued.
ceai-backend-live  | 2025-12-18T09:32:27.142915714Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.142957889Z       Event '3a17574673b942e79bc86b0a9ba61c21' queued.
ceai-backend-live  | 2025-12-18T09:32:27.156881870Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.156907407Z       Event '7cd17e2d023046f7aea0800978937546' queued.
ceai-backend-live  | 2025-12-18T09:32:27.160371620Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.160406119Z       Event '84543a2b26cf4e8494d54ce9450999f6' queued.
ceai-backend-live  | 2025-12-18T09:32:27.162365592Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.162394888Z       Event '6811fac529114415a203a479e0bf260b' queued.
ceai-backend-live  | 2025-12-18T09:32:27.162404550Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.162413223Z       Event '3ff42b88b978487f9377d1a804354eda' queued.
ceai-backend-live  | 2025-12-18T09:32:27.163343213Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.163361317Z       Event '1a12e8a04ec64da58c32c994c3975771' queued.
ceai-backend-live  | 2025-12-18T09:32:27.168994663Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.169024592Z       Event '1ffc3a02a26a4d13b3228a99314efe48' queued.
ceai-backend-live  | 2025-12-18T09:32:27.169055557Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.169063746Z       Event '6b8ddd9b1fa14cc4b60a1afd6bdd6548' queued.
ceai-backend-live  | 2025-12-18T09:32:27.169071317Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.169078142Z       Event '73451981786e4f37aed8116aecaa2f78' queued.
ceai-backend-live  | 2025-12-18T09:32:27.181256496Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.181280660Z       Event '8aaa3daee3704a878e692d8ccc0c521a' queued.
ceai-backend-live  | 2025-12-18T09:32:27.186724037Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.186747832Z       Event '0daaa06d143b45249baa0869106effb2' queued.
ceai-backend-live  | 2025-12-18T09:32:27.206160542Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.206182428Z       Event '78a8da650f3c40ff943e3541eae41576' queued.
ceai-backend-live  | 2025-12-18T09:32:27.209578527Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.209599607Z       Event 'ec2ea1df4e6f4625b5a34dfd41eae9cb' queued.
ceai-backend-live  | 2025-12-18T09:32:27.244835741Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.244861577Z       Event 'e84ea7955c8b489eb6159c66589cc3bc' queued.
ceai-backend-live  | 2025-12-18T09:32:27.244869524Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.244876695Z       Event '9c9f9c07e1ae497cb710144b9b6acf35' queued.
ceai-backend-live  | 2025-12-18T09:32:27.245093898Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.245108317Z       Event 'dfe143e99bb547f4a271f08b7ecb6643' queued.
ceai-backend-live  | 2025-12-18T09:32:27.266975242Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.266997750Z       Event '451f0d1841cb4c27b12067bb08563839' queued.
ceai-backend-live  | 2025-12-18T09:32:27.289666112Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.289688754Z       Event '823ec29d27cc4a74a27642054b5fcde7' queued.
ceai-backend-live  | 2025-12-18T09:32:27.322093097Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.322114920Z       Event 'e2ab3063840e4802b87510a53126efa7' queued.
ceai-backend-live  | 2025-12-18T09:32:27.323143389Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.323182707Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.331336402Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.331359660Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.345506576Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.345529624Z       Event '78de19f2390d4a88ba9bc055bb644209' queued.
ceai-backend-live  | 2025-12-18T09:32:27.346609189Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.346630972Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.346655456Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.346677243Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.358262231Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.358284606Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.365285201Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.365307144Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.389886885Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.389909125Z       Event '9e1511ac2882445f9ab265df975d08aa' queued.
ceai-backend-live  | 2025-12-18T09:32:27.393861068Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.393883636Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:27.425991858Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.426014787Z       Event '56865fa0540e43b78e69bf8920fe0291' queued.
ceai-backend-live  | 2025-12-18T09:32:27.497770385Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.497813725Z       Event 'ed5b8544b408463b9d5850eca63176d8' queued.
ceai-backend-live  | 2025-12-18T09:32:27.498930549Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:27.498955122Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:28.408985311Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.409031324Z       Event '3fde4506a7b546758f97c349ab16c1f1' queued.
ceai-backend-live  | 2025-12-18T09:32:28.505255038Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.505312179Z       Event 'c92e5a335ad24d66874cfbff8f82465e' queued.
ceai-backend-live  | 2025-12-18T09:32:28.529282964Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.529324720Z       Event '20281d2eb09a46f685f8a52a3aafd095' queued.
ceai-backend-live  | 2025-12-18T09:32:28.529584175Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.529620989Z       Event '1019e33c9fb34a41b976cea6204271e8' queued.
ceai-backend-live  | 2025-12-18T09:32:28.592107972Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.592148205Z       Event 'bc3248f7d5f1445182c33309dc6f978a' queued.
ceai-backend-live  | 2025-12-18T09:32:28.646875041Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.646915045Z       Event '35a18a12e39f40afac05266428c4e963' queued.
ceai-backend-live  | 2025-12-18T09:32:28.646930265Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.646943387Z       Event 'cf30fdff5b2a4b8c81964f4aff52d8a0' queued.
ceai-backend-live  | 2025-12-18T09:32:28.739230071Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.739273275Z       Event '975eed32dda14c2d8a2b373264276f5e' queued.
ceai-backend-live  | 2025-12-18T09:32:28.801396178Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.801438199Z       Event '9bbecdefa88f4c539ee2042dcf8968df' queued.
ceai-backend-live  | 2025-12-18T09:32:28.802926253Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.802964819Z       Event '8cfc13b92aab4097884fe3d8594ce277' queued.
ceai-backend-live  | 2025-12-18T09:32:28.826719130Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.826787483Z       Event 'df81371f5605453095205ab622dfcdb0' queued.
ceai-backend-live  | 2025-12-18T09:32:28.831571839Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.831606043Z       Event 'd93be0865f0e4035b9aa6ccdeb39e7f4' queued.
ceai-backend-live  | 2025-12-18T09:32:28.834294017Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.834335632Z       Event 'ff95c446b3754310b96e3ca1e69854bc' queued.
ceai-backend-live  | 2025-12-18T09:32:28.854117545Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.854156221Z       Event '71408a8185fe494cb21111c982d54433' queued.
ceai-backend-live  | 2025-12-18T09:32:28.864347738Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.864389601Z       Event 'a4fafe287acd4b53a4e0856b44b08c52' queued.
ceai-backend-live  | 2025-12-18T09:32:28.865433642Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.865471992Z       Event '05ab35a16021429597fdf0c99bfe5f53' queued.
ceai-backend-live  | 2025-12-18T09:32:28.865491392Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.865504778Z       Event 'bb27255af4844851a7fbcc61970f9fbf' queued.
ceai-backend-live  | 2025-12-18T09:32:28.868413666Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.868452953Z       Event 'fd3335190f8b4369b645a85f89fb363d' queued.
ceai-backend-live  | 2025-12-18T09:32:28.871631804Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.871673228Z       Event '2b3398c1b69a4b8b960e2120f06438e1' queued.
ceai-backend-live  | 2025-12-18T09:32:28.879636346Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.879678096Z       Event '64a3e703f8034ea8a27fc2e859367d19' queued.
ceai-backend-live  | 2025-12-18T09:32:28.882659124Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.882699737Z       Event 'fb92b9d677a747319f7071cfdfc8d3f0' queued.
ceai-backend-live  | 2025-12-18T09:32:28.884391582Z [2025-12-18 11:32:28.884][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNM:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.884727044Z [2025-12-18 11:32:28.884][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNK:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.884753844Z [2025-12-18 11:32:28.884][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNO:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.884768018Z [2025-12-18 11:32:28.884][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNN:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.887295048Z [2025-12-18 11:32:28.887][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNL:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.888346823Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.888377526Z       Event 'fed30ffa3c994c888589a28bbfc228f0' queued.
ceai-backend-live  | 2025-12-18T09:32:28.893264373Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.893308393Z       Event '064b57b0cbea4ad4b34936f34cd444ee' queued.
ceai-backend-live  | 2025-12-18T09:32:28.894070943Z [2025-12-18 11:32:28.893][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNQ:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.894541698Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.894579522Z       Event '2f96d08cf3ba4ce9abb53300d2b62674' queued.
ceai-backend-live  | 2025-12-18T09:32:28.896365430Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.896405821Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:28.901122603Z [2025-12-18 11:32:28.898][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNR:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.903189115Z [2025-12-18 11:32:28.902][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNI:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.904631431Z info: Sentry.AspNetCore.SentryMiddleware[0]
ceai-backend-live  | 2025-12-18T09:32:28.904673158Z       Event '00000000000000000000000000000000' queued.
ceai-backend-live  | 2025-12-18T09:32:28.906935533Z [2025-12-18 11:32:28.906][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNJ:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.907895939Z [2025-12-18 11:32:28.906][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNS:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.909212613Z [2025-12-18 11:32:28.909][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNU:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.909438194Z [2025-12-18 11:32:28.909][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNV:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.909800326Z [2025-12-18 11:32:28.908][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNP:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.912075565Z [2025-12-18 11:32:28.911][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVO0:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.912110249Z [2025-12-18 11:32:28.911][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVNT:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.914430042Z [2025-12-18 11:32:28.914][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVO1:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.917117393Z [2025-12-18 11:32:28.916][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVO3:00000001] Begin
ceai-backend-live  | 2025-12-18T09:32:28.917893112Z [2025-12-18 11:32:28.917][Information]: [AnswersController.PostAnswer][0HNHJTM9ERVO4:00000001] Begin
